date,val latitude,val longitude,propeller speed1,propeller speed2,propeller speed3,propeller speed4,str1 target,str2 target,str3 target,str4 target,heading,heading target,mode,0,0
13:40:20,-6.933324,107.768957,0,0,0,0,0,0,0,0,262,262,free,0,0
13:40:22,-6.933324,107.768957,0,0,0,0,0,0,0,0,262,262,free,0,0
13:40:24,-6.933324,107.768957,0,0,0,0,0,0,0,0,262,262,free,0,0
13:40:26,-6.933324,107.768957,0,0,0,0,0,0,0,0,262,262,free,0,0
13:40:28,-6.933324,107.768957,0,0,0,0,0,0,0,0,262,262,free,0,0
13:40:30,-6.933324,107.768957,0,0,0,0,0,0,0,0,262,262,free,0,0
13:40:32,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:40:34,-6.933324,107.768957,162,50,50,50,0,0,0,0,262,262,free,0,0
13:40:36,-6.933324,107.768957,175,50,50,50,0,0,0,0,262,262,free,0,0
13:40:38,-6.933324,107.768957,100,50,50,50,0,0,0,0,261,261,free,0,0
13:40:40,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:40:42,-6.933324,107.768957,100,50,95,50,0,0,0,0,261,261,free,0,0
13:40:44,-6.933324,107.768957,100,50,110,50,0,0,0,0,262,262,free,0,0
13:40:46,-6.933324,107.768957,100,50,170,50,0,0,0,0,262,262,free,0,0
13:40:49,-6.933324,107.768957,100,50,140,50,0,0,0,0,261,261,free,0,0
13:40:51,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:40:53,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:40:55,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:40:57,-6.933324,107.768957,100,50,50,50,0,0,0,0,264,264,free,0,0
13:40:59,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:41:01,-6.933324,107.768957,100,50,50,50,0,0,0,0,261,261,free,0,0
13:41:03,-6.933324,107.768957,100,50,50,50,0,0,0,0,262,262,free,0,0
13:41:05,-6.933324,107.768957,100,50,50,50,0,0,0,0,261,261,free,0,0
13:41:07,-6.933324,107.768957,100,50,50,50,0,0,0,0,261,261,free,0,0
13:41:09,0,0,100,50,50,50,0,0,0,0,261,261,free,0,0
13:41:11,0,0,100,50,50,50,0,0,0,0,262,262,free,0,0
13:41:13,0,0,100,50,50,50,0,0,0,0,262,262,free,0,0
13:41:15,0,0,100,50,50,50,0,0,0,0,262,262,free,0,0
13:41:17,0,0,100,50,50,50,0,0,0,0,261,261,free,0,0
13:41:19,0,0,100,50,50,50,0,0,0,0,262,262,free,0,0
13:41:21,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:24,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:26,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:28,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:30,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:32,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:34,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:36,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:38,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:40,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:42,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:41:44,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:41:46,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:48,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:50,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:53,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:55,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:57,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:41:59,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:42:01,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:42:03,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:42:05,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:42:07,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:42:09,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:42:11,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:42:13,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:42:15,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:42:17,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:42:19,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:21,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:24,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:42:26,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:28,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:30,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:42:32,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:34,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:42:36,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:38,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:40,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:42,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:44,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:42:46,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:48,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:50,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:53,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:55,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:57,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:42:59,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:01,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:03,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:05,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:07,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:09,0,0,100,50,50,50,0,0,0,0,270,270,free,0,0
13:43:11,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:13,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:16,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:43:18,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:20,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:22,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:24,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:43:26,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:28,0,0,100,50,50,50,0,0,0,0,268,268,free,0,0
13:43:30,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:32,0,0,100,50,50,50,0,0,0,0,270,270,free,0,0
13:43:34,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:36,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:38,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:40,0,0,100,50,50,50,0,0,0,0,269,269,free,0,0
13:43:43,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:43:45,0,0,100,50,50,50,0,0,0,0,266,266,free,0,0
13:43:47,0,0,100,50,50,50,0,0,0,0,267,267,free,0,0
13:43:49,0,0,100,50,50,50,0,0,0,0,271,271,free,0,0
13:43:51,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:43:53,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:43:55,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:43:57,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:43:59,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:01,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:03,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:05,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:08,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:10,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:12,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:14,0,0,100,50,50,50,0,0,0,0,274,274,free,0,0
13:44:16,0,0,100,50,50,50,0,0,0,0,275,275,free,0,0
13:44:18,0,0,100,50,50,50,0,0,0,0,274,274,free,0,0
13:44:20,0,0,100,50,50,50,0,0,0,0,274,274,free,0,0
13:44:22,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:24,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:26,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:28,0,0,100,50,50,50,0,0,0,0,274,274,free,0,0
13:44:30,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:32,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:44:35,0,0,100,50,50,50,0,0,0,0,273,272,free,0,0
13:44:37,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:39,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:41,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:43,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:45,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:44:47,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:49,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:51,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:44:53,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:55,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:57,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:44:59,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:02,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:04,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:06,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:45:08,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:10,0,0,100,50,50,50,0,0,0,0,273,273,free,0,0
13:45:12,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:14,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:16,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:18,0,0,100,50,50,50,0,0,0,0,272,272,free,0,0
13:45:20,0,0,100,50,50,60,0,0,0,0,272,272,free,0,0
13:45:22,0,0,100,50,50,60,0,0,0,0,273,273,free,0,0
13:45:24,0,0,100,50,50,100,0,0,0,0,272,272,free,0,0
13:45:26,0,0,100,50,50,150,0,0,0,0,272,272,free,0,0
13:45:28,0,0,100,50,50,135,0,0,0,0,272,272,free,0,0
13:45:30,0,0,100,50,50,110,0,0,0,-90,273,273,free,0,0
13:45:32,0,0,100,50,50,110,0,0,0,-90,273,273,free,0,0
13:45:34,0,0,100,50,50,110,0,0,0,-90,272,272,free,0,0
13:45:37,0,0,100,50,50,150,0,0,0,-90,272,272,free,0,0
13:45:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:45:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:45:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:45:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:45:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:45:49,0,0,100,50,50,50,0,0,0,-90,272,272,free,0,0
13:45:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:45:53,0,0,100,50,50,50,0,0,0,-90,272,272,free,0,0
13:45:55,0,0,100,50,50,50,0,0,0,-90,272,272,free,0,0
13:45:57,0,0,100,50,50,50,0,0,0,-90,272,272,free,0,0
13:46:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:24,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:46:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:47:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:48:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:49:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:50:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:24,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:26,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:51:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:24,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:26,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:52:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
13:53:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
