16:29:33,-6.933324,107.768957,0
16:29:34,-6.933324,107.768957,0
16:29:34,-6.933324,107.768957,0
16:29:34,-6.933324,107.768957,0
16:29:34,-6.933324,107.768957,0
16:29:35,-6.933324,107.768957,0
16:29:35,-6.933324,107.768957,0
16:29:35,-6.933324,107.768957,0
16:29:36,-6.933324,107.768957,0
16:29:36,-6.933324,107.768957,0
16:29:36,-6.933324,107.768957,0
16:29:36,-6.933324,107.768957,0
16:29:37,-6.933324,107.768957,0
16:29:37,-6.933324,107.768957,0
16:29:37,-6.933324,107.768957,0
16:29:38,-6.933324,107.768957,0
16:29:38,-6.933324,107.768957,0
16:29:38,-6.933324,107.768957,0
16:29:39,-6.933324,107.768957,0
16:29:39,-6.933324,107.768957,0
16:29:39,-6.933324,107.768957,0
16:29:39,-6.933324,107.768957,0
16:29:40,-6.933324,107.768957,0
16:29:40,-6.933324,107.768957,0
16:29:40,-6.933324,107.768957,0
16:29:41,-6.933324,107.768957,0
16:29:41,-6.933324,107.768957,0
16:29:41,-6.933324,107.768957,0
16:29:42,-6.933324,107.768957,0
16:29:42,-6.933324,107.768957,0
16:29:42,-6.933324,107.768957,0
16:29:42,-6.933324,107.768957,0
16:29:43,-6.933324,107.768957,0
16:29:43,-6.933324,107.768957,0
16:29:43,-6.933324,107.768957,0
16:29:44,-6.933324,107.768957,0
16:29:44,-6.933324,107.768957,0
16:29:44,-6.933324,107.768957,0
16:29:45,-6.933324,107.768957,0
