waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
09:32:28,1.653451,101.519024,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51909017984148,0.6,315.0
09:32:30,1.653451,101.519024,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51909017984148,0.6,35.0
09:32:33,1.653452,101.519025,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51909117984151,0.9,1.0
09:32:35,1.653452,101.519026,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51909217984151,0.8,351.0
09:32:37,1.653452,101.519026,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51909217984151,0.7,324.0
09:32:39,1.653452,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.5190931798415,1.4,98.0
09:32:41,1.653452,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.5190931798415,1.8,277.0
09:32:44,1.653452,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51909417984152,1.2,151.0
09:32:46,1.653453,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51909417984155,1.0,96.0
09:32:48,1.653453,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51909417984155,0.8,115.0
09:32:50,1.653454,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534820799795762,101.51909417984159,1.5,122.0
09:32:52,1.653455,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.653483079979576,101.5190931798416,1.4,142.0
09:32:55,1.653455,101.519027,0,0,0,0,0,0,0,0,336,180,forward,0,0,6665.0,1.6534842302194468,101.51909267949475,1.4,171.0
09:32:57,1.653456,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534840799795762,101.51909317984165,1.2,110.0
09:32:59,1.653457,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534850799795762,101.51909317984168,1.2,122.0
09:33:01,1.653457,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534850799795762,101.51909317984168,1.2,110.0
09:33:03,1.653458,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.5190931798417,1.2,122.0
09:33:06,1.653458,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.5190931798417,1.4,103.0
09:33:08,1.653458,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909417984172,1.1,24.0
09:33:10,1.653458,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909417984172,0.6,268.0
09:33:12,1.653458,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909417984172,0.6,81.0
09:33:14,1.653458,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909417984172,0.7,63.0
09:33:17,1.653458,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909417984172,0.5,352.0
09:33:19,1.653458,101.519029,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909517984171,0.3,95.0
09:33:21,1.653458,101.519029,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909517984171,0.7,172.0
09:33:23,1.653458,101.519029,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534860799795763,101.51909517984171,0.7,77.0
09:33:25,1.653457,101.51903,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534850799795762,101.51909617984168,0.8,79.0
09:33:27,1.653457,101.51903,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534850799795762,101.51909617984168,1.0,268.0
09:33:30,1.653456,101.51903,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534840799795762,101.51909617984165,0.8,224.0
09:33:32,1.653455,101.51903,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.653483079979576,101.51909617984161,1.2,319.0
09:33:34,1.653455,101.519029,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.653483079979576,101.51909517984161,1.0,322.0
09:33:36,1.653453,101.519029,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51909517984154,0.9,327.0
09:33:38,1.653452,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51909417984152,0.6,265.0
09:33:40,1.653452,101.519028,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51909417984152,0.7,259.0
09:33:43,1.653452,101.519027,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.5190931798415,0.9,241.0
09:33:45,1.653451,101.519026,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51909217984148,0.7,242.0
09:33:47,1.653451,101.519025,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51909117984148,0.7,208.0
09:33:49,1.653451,101.519023,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51908917984149,0.4,268.0
09:33:51,1.653451,101.519021,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51908717984148,0.6,200.0
09:33:53,1.653452,101.519019,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51908517984151,1.1,196.0
09:33:55,1.653452,101.519018,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51908417984151,0.6,193.0
09:33:58,1.653452,101.519016,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.5190821798415,0.5,230.0
09:34:00,1.653452,101.519015,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.5190811798415,0.6,210.0
09:34:02,1.653452,101.519014,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51908017984151,0.6,202.0
09:34:04,1.653452,101.519013,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51907917984151,0.5,205.0
09:34:06,1.653453,101.519012,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51907817984154,0.4,225.0
09:34:08,1.653453,101.519011,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51907717984155,0.3,202.0
09:34:11,1.653453,101.519011,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51907717984155,0.0,227.0
09:34:13,1.653453,101.519011,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51907717984155,0.1,218.0
09:34:15,1.653453,101.519011,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51907717984155,0.0,234.0
09:34:17,1.653453,101.519011,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534810799795763,101.51907717984155,0.3,232.0
09:34:19,1.653452,101.519012,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51907817984151,0.7,248.0
09:34:21,1.653452,101.519012,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534800799795761,101.51907817984151,0.7,258.0
09:34:23,1.653451,101.519013,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51907917984148,0.8,273.0
09:34:26,1.653451,101.519015,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534790799795762,101.51908117984148,0.7,298.0
09:34:28,1.65345,101.519015,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534780799795763,101.51908117984144,1.0,307.0
09:34:30,1.65345,101.519016,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534780799795763,101.51908217984143,1.0,286.0
09:34:32,1.653449,101.519017,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534770799795762,101.51908317984142,0.6,299.0
09:34:34,1.653449,101.519017,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534770799795762,101.51908317984142,1.0,297.0
09:34:37,1.653449,101.519017,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534770799795762,101.51908317984142,1.0,294.0
09:34:39,1.653449,101.519017,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534770799795762,101.51908317984142,0.8,294.0
09:34:41,1.65345,101.519018,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534780799795763,101.51908417984144,1.0,294.0
09:34:43,1.65345,101.519018,0,0,0,0,0,0,0,0,337,180,forward,0,0,6665.0,1.6534780799795763,101.51908417984144,1.1,292.0
