waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
14:05:45,1.700281,101.537713,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003476322742197,101.53773993304449,0.8,328.0
14:05:48,1.700281,101.537713,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003476322742197,101.53773993304449,1.1,59.0
14:05:50,1.700281,101.537713,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377387655367,1.0,63.0
14:05:52,1.700281,101.537713,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377387655367,1.0,327.0
14:05:54,1.700281,101.537713,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377387655367,0.9,347.0
14:05:56,1.700281,101.537713,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377387655367,1.1,151.0
14:05:59,1.700281,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377377655367,1.4,68.0
14:06:01,1.700281,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377377655367,1.3,36.0
14:06:03,1.700282,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003490919652862,101.53773776553672,1.2,79.0
14:06:05,1.700281,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377377655367,1.0,118.0
14:06:07,1.700281,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377377655367,0.9,325.0
14:06:10,1.700281,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377377655367,1.1,356.0
14:06:12,1.700281,101.537711,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003476322742197,101.5377379330445,0.9,359.0
14:06:14,1.700281,101.537711,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377367655367,1.1,332.0
14:06:16,1.700281,101.537711,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700348091965286,101.5377367655367,1.1,15.0
14:06:18,1.700282,101.53771,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003490919652862,101.53773576553672,1.5,106.0
14:06:20,1.700282,101.53771,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003490919652862,101.53773576553672,1.2,128.0
14:06:23,1.700282,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003490919652862,101.53773476553673,1.3,43.0
14:06:25,1.700282,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003490919652862,101.53773476553673,1.5,19.0
14:06:27,1.700282,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003490919652862,101.53773476553673,1.8,107.0
14:06:29,1.700283,101.537708,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700350091965286,101.53773376553673,1.2,340.0
14:06:31,1.700283,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700350091965286,101.53773476553674,1.2,350.0
14:06:33,1.700283,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700350091965286,101.53773476553674,1.1,345.0
14:06:36,1.700284,101.537709,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003506322742197,101.53773593304454,1.2,86.0
14:06:38,1.700284,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700351091965286,101.53773476553675,1.2,278.0
14:06:40,1.700284,101.537709,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700351091965286,101.53773476553675,0.7,325.0
14:06:42,1.700285,101.53771,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003516322742198,101.53773693304456,0.9,329.0
14:06:44,1.700285,101.53771,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773576553677,0.9,29.0
14:06:46,1.700285,101.537711,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773676553676,1.2,352.0
14:06:49,1.700285,101.537711,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773676553676,1.0,110.0
14:06:51,1.700285,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773776553676,1.2,110.0
14:06:53,1.700285,101.537712,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773776553676,1.4,25.0
14:06:55,1.700285,101.537713,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773876553676,1.4,351.0
14:06:57,1.700285,101.537713,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53773876553676,1.2,170.0
14:06:59,1.700286,101.537714,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53773976553677,1.2,10.0
14:07:02,1.700286,101.537714,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53773976553677,1.2,281.0
14:07:04,1.700286,101.537715,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53774076553678,1.0,174.0
14:07:06,1.700286,101.537716,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003526322742197,101.53774293304457,0.8,89.0
14:07:08,1.700286,101.537716,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53774176553678,0.8,10.0
14:07:10,1.700286,101.537717,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53774276553678,0.8,355.0
14:07:12,1.700286,101.537717,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53774276553678,0.9,37.0
14:07:15,1.700286,101.537718,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700353091965286,101.53774376553677,1.2,17.0
14:07:17,1.700285,101.537718,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53774376553676,1.5,7.0
14:07:19,1.700285,101.537719,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53774476553676,0.9,22.0
14:07:21,1.700285,101.537719,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53774476553676,0.9,348.0
14:07:23,1.700285,101.53772,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.7003520919652861,101.53774576553676,1.5,293.0
14:07:25,1.700284,101.537721,0,0,0,0,0,0,0,0,292,180,forward,0,0,163.0,1.7003506322742197,101.53774793304454,1.7,34.0
14:07:27,1.700284,101.537721,0,0,0,0,0,0,0,0,291,180,forward,0,0,163.0,1.700351091965286,101.53774676553675,1.2,42.0
