waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
10:20:56,1.700002,101.537564,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700072773428516,101.53757648476002,4.5,224.0
10:20:58,1.700002,101.537564,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700072773428516,101.53757648476002,4.4,208.0
10:21:00,1.700002,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700072773428516,101.53757548476003,4.8,199.0
10:21:02,1.700002,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700072773428516,101.53757548476003,5.6,207.0
10:21:05,1.700003,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757548476003,5.6,219.0
10:21:07,1.700003,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757548476003,5.2,210.0
10:21:09,1.700003,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757548476003,5.6,213.0
10:21:11,1.700003,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757548476003,4.9,213.0
10:21:13,1.700003,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757548476003,5.1,213.0
10:21:16,1.700003,101.537563,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757548476003,5.7,208.0
10:21:18,1.700003,101.537562,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757448476001,5.2,206.0
10:21:20,1.700003,101.537561,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757348476002,5.5,210.0
10:21:22,1.700003,101.53756,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757248476002,5.7,217.0
10:21:24,1.700003,101.53756,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757248476002,5.7,220.0
10:21:26,1.700003,101.53756,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757248476002,5.6,209.0
10:21:28,1.700003,101.537559,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000737734285158,101.53757148476002,5.0,208.0
10:21:31,1.700004,101.537558,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700074773428516,101.53757048476004,4.2,205.0
10:21:33,1.700004,101.537557,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700074773428516,101.53756948476004,4.4,212.0
10:21:35,1.700005,101.537556,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.700075773428516,101.53756848476003,5.2,213.0
10:21:37,1.700006,101.537556,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000767734285158,101.53756848476004,4.5,205.0
10:21:39,1.700006,101.537555,0,0,0,0,0,0,0,0,280,180,forward,0,0,263.0,1.7000767734285158,101.53756748476005,4.7,215.0
