ComponentId,Layer,Type,Latitude,Longitude,Value1,Value2
4,"Isobaths",Isobath_shell,-7.745622379,108.993821408,2.00,3.00
4,"Isobaths",Isobath_shell,-7.7456371,108.993801509,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745655184,108.993824088,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745655184,108.993857669,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745673268,108.993839539,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745687225,108.993839539,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745687225,108.993767017,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745727521,108.99373252,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745737408,108.993712625,2.00,3.00
4,"Isobaths",Isobath_shell,-7.745745605,108.993709737,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743492428,108.998535345,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743485093,108.998518736,2.00,3.00
5,"Isobaths",Isobath_shell,-7.74348436,108.998517214,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743467009,108.998479313,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743358505,108.998336083,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743268084,108.998270455,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743225124,108.998227126,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743185218,108.998172734,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743141496,108.998145756,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743123412,108.998136473,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743105327,108.998154604,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743087243,108.998172734,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743087243,108.998190865,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743105327,108.998172734,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743107148,108.998190865,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743109393,108.998227126,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743177664,108.998278406,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743231916,108.998350163,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743309235,108.998390301,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743358505,108.998428897,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743376589,108.998448589,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743417732,108.998517214,2.00,3.00
5,"Isobaths",Isobath_shell,-7.743417732,108.998535345,2.00,3.00
6,"Isobaths",Isobath_shell,-7.745745605,108.993640103,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745727521,108.993640103,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745727521,108.993621972,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745709437,108.993621972,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745709437,108.993603842,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745691353,108.993603842,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745673268,108.993621972,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745683248,108.993640103,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745673268,108.993664579,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745655184,108.993676552,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745582848,108.9937009,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745510512,108.993759275,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745499096,108.993785147,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745497078,108.993821408,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745501147,108.993857669,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745541886,108.994038974,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745564764,108.994051312,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745568632,108.994057105,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745570663,108.994075236,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745582848,108.994085925,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745600932,108.994085925,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745600932,108.994057105,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745619016,108.994038974,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745619016,108.993984583,3.00,4.00
6,"Isobaths",Isobath_shell,-7.7456371,108.993966452,3.00,4.00
6,"Isobaths",Isobath_shell,-7.7456371,108.993962949,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745619016,108.993962949,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745602494,108.993948322,3.00,4.00
6,"Isobaths",Isobath_shell,-7.745598588,108.993930191,3.00,4.00
