waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
14:34:59,1.700251,101.537742,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003228214443775,101.53774450916481,0,0
14:35:01,1.700251,101.537742,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003228214443775,101.53774450916481,0,0
14:35:03,1.700251,101.537742,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003228214443775,101.53774450916481,0,0
14:35:05,1.700251,101.537741,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003228214443775,101.53774350916481,0,0
14:35:08,1.700252,101.537741,0,0,0,0,0,0,0,0,271,180,forward,0,0,235.0,1.7003238542773083,101.53774225477352,0,0
14:35:10,1.70025,101.537741,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53774350916481,0,0
14:35:12,1.70025,101.537741,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53774350916481,0,0
14:35:14,1.70025,101.537741,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53774350916481,0,0
14:35:16,1.70025,101.537741,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53774350916481,0,0
14:35:19,1.700251,101.53774,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003228214443775,101.53774250916481,0,0
14:35:21,1.700251,101.53774,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003228214443775,101.53774250916481,0,0
14:35:23,1.70025,101.53774,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53774250916481,0,0
14:35:25,1.70025,101.537739,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53774150916482,0,0
14:35:27,1.700249,101.537738,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53774050916482,0,0
14:35:29,1.700249,101.537738,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53774050916482,0,0
14:35:31,1.70025,101.537737,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53773950916482,0,0
14:35:34,1.70025,101.537737,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53773950916482,0,0
14:35:36,1.70025,101.537736,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003218214443776,101.53773850916481,0,0
14:35:38,1.700249,101.537736,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53773850916481,0,0
14:35:40,1.700249,101.537735,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53773750916481,0,0
14:35:42,1.700249,101.537734,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53773650916482,0,0
14:35:45,1.700249,101.537734,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53773650916482,0,0
14:35:47,1.700249,101.537733,0,0,0,0,0,0,0,0,272,180,forward,0,0,235.0,1.7003208214443775,101.53773550916482,0,0
