waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
09:28:00,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,6490.0,1.6533388071438695,101.51936379132371,2.5,8.0
09:28:02,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,6490.0,1.6533388071438695,101.51936379132371,2.1,57.0
09:28:05,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,6490.0,1.6533388071438695,101.51936379132371,2.6,264.0
09:28:07,1.653885,101.519431,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539459451653158,101.51946909863733,2.1,285.0
09:28:09,1.653885,101.519432,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539459451653158,101.51947009863733,1.9,40.0
09:28:11,1.653884,101.519433,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539449451653156,101.51947109863733,2.8,213.0
09:28:13,1.653884,101.519432,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539449451653156,101.51947009863731,2.6,156.0
09:28:16,1.653882,101.519432,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539429451653158,101.51947009863727,2.3,169.0
09:28:18,1.653881,101.519431,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539419451653157,101.51946909863724,1.9,62.0
09:28:20,1.65388,101.519431,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539409451653158,101.51946909863723,1.9,60.0
09:28:22,1.653879,101.519431,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539399451653158,101.51946909863722,2.3,77.0
09:28:24,1.653878,101.519432,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539389451653157,101.51947009863719,2.7,280.0
09:28:27,1.653877,101.519431,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539379451653158,101.51946909863717,2.9,270.0
09:28:29,1.653876,101.519431,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539369451653156,101.51946909863716,2.0,53.0
09:28:31,1.653875,101.519432,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539359451653157,101.51947009863713,1.9,231.0
09:28:33,1.653875,101.519433,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539359451653157,101.51947109863714,1.9,195.0
09:28:35,1.653875,101.519434,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539359451653157,101.51947209863714,2.2,201.0
09:28:38,1.653875,101.519435,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539359451653157,101.51947309863714,2.1,206.0
09:28:40,1.653875,101.519436,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539366005189815,101.51947302875146,2.0,212.0
09:28:42,1.653875,101.519437,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539359451653157,101.51947509863713,1.9,194.0
09:28:44,1.653875,101.519438,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539366005189815,101.51947502875146,2.0,328.0
09:28:46,1.653875,101.519438,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539359451653157,101.51947609863713,2.1,110.0
09:28:49,1.653875,101.519439,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539366005189815,101.51947602875147,1.8,324.0
09:28:51,1.653876,101.519439,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539376005189814,101.51947602875148,1.8,39.0
09:28:53,1.653877,101.51944,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539386005189816,101.5194770287515,2.4,180.0
09:28:55,1.653878,101.519441,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539396005189815,101.51947802875152,2.1,136.0
09:28:57,1.653879,101.519443,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539406005189816,101.51948002875153,2.0,327.0
09:29:00,1.653881,101.519445,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539426005189815,101.51948202875158,3.2,158.0
09:29:02,1.653881,101.519447,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539426005189815,101.51948402875158,2.4,171.0
09:29:04,1.653881,101.519449,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539426005189815,101.51948602875157,3.2,209.0
09:29:06,1.653881,101.519452,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539426005189815,101.51948902875158,1.9,255.0
09:29:08,1.653881,101.519453,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539426005189815,101.51949002875158,2.1,193.0
09:29:11,1.653882,101.519454,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539436005189816,101.51949102875159,2.5,219.0
09:29:13,1.653882,101.519456,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539436005189816,101.5194930287516,2.0,229.0
09:29:15,1.653884,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539462371085323,101.51949294758663,2.6,136.0
09:29:17,1.653886,101.519458,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539482371085323,101.51949394758667,4.0,162.0
09:29:19,1.653888,101.519459,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539502371085324,101.5194949475867,3.1,214.0
09:29:22,1.65389,101.519461,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539522371085325,101.51949694758675,2.7,237.0
09:29:24,1.653892,101.519462,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539542371085323,101.51949794758677,1.8,228.0
09:29:26,1.653893,101.519462,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539552371085324,101.5194979475868,1.5,156.0
09:29:28,1.653894,101.519462,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539562371085323,101.51949794758681,1.2,226.0
09:29:30,1.653896,101.519462,0,0,0,0,0,0,0,0,299,180,forward,0,0,6490.0,1.6539588547400572,101.51949685547186,1.9,208.0
09:29:33,1.653897,101.519461,0,0,0,0,0,0,0,0,299,180,forward,0,0,6490.0,1.6539598547400571,101.51949585547187,1.9,214.0
09:29:35,1.653898,101.519461,0,0,0,0,0,0,0,0,299,180,forward,0,0,6490.0,1.6539608547400573,101.51949585547189,1.4,249.0
09:29:37,1.6539,101.51946,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539622371085323,101.51949594758692,1.3,193.0
09:29:39,1.653901,101.519459,0,0,0,0,0,0,0,0,299,180,forward,0,0,6490.0,1.6539638547400572,101.51949385547194,2.1,176.0
09:29:41,1.653901,101.519458,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539632371085324,101.51949394758694,1.9,199.0
09:29:44,1.653902,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539642371085324,101.51949294758695,1.7,218.0
09:29:46,1.653902,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539642371085324,101.51949294758695,1.6,209.0
09:29:48,1.653903,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539652371085323,101.51949294758697,2.4,265.0
09:29:50,1.653902,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539642371085324,101.51949294758695,2.7,197.0
09:29:52,1.653902,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539642371085324,101.51949294758695,3.6,256.0
09:29:55,1.6539,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539622371085323,101.51949294758693,3.8,212.0
09:29:57,1.653899,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539612371085324,101.5194929475869,2.0,226.0
09:29:59,1.653897,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539592371085323,101.51949294758687,2.2,228.0
09:30:01,1.653895,101.519457,0,0,0,0,0,0,0,0,300,180,forward,0,0,6490.0,1.6539572371085323,101.51949294758683,3.4,225.0
09:30:03,1.653894,101.519458,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539556005189815,101.51949502875182,4.2,236.0
09:30:06,1.653893,101.519458,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539546005189816,101.51949502875179,4.2,230.0
09:30:08,1.653892,101.519458,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539536005189814,101.51949502875178,3.4,247.0
09:30:10,1.65389,101.519459,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539516005189816,101.51949602875173,4.2,200.0
09:30:12,1.653888,101.519459,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539496005189815,101.5194960287517,3.0,200.0
09:30:14,1.653887,101.51946,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539486005189816,101.51949702875167,3.2,225.0
09:30:17,1.653886,101.51946,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539476005189815,101.51949702875166,2.6,233.0
09:30:19,1.653886,101.51946,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539476005189815,101.51949702875166,2.9,263.0
09:30:21,1.653885,101.51946,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539466005189816,101.51949702875164,3.2,213.0
09:30:23,1.653885,101.51946,0,0,0,0,0,0,0,0,301,180,forward,0,0,6490.0,1.6539466005189816,101.51949702875164,3.5,153.0
09:30:25,1.653885,101.51946,0,0,0,0,0,0,0,0,302,180,forward,0,0,6490.0,1.6539459451653158,101.51949809863733,2.8,169.0
