waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute,wind speed,wind direction
14:51:52,1.701481,101.538266,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701409408,101.5382597,0,0
14:51:54,1.70148,101.538267,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70140831,101.538262,0,0
14:51:56,1.70148,101.538268,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701408408,101.5382617,0,0
14:51:58,1.701479,101.538269,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701407408,101.5382627,0,0
14:52:00,1.701478,101.538269,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701406408,101.5382627,0,0
14:52:03,1.701477,101.53827,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701405408,101.5382637,0,0
14:52:05,1.701477,101.53827,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701405408,101.5382637,0,0
14:52:07,1.701477,101.53827,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701405408,101.5382637,0,0
14:52:09,1.701476,101.538271,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382647,0,0
14:52:12,1.701475,101.538271,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382647,0,0
14:52:14,1.701475,101.538271,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382647,0,0
14:52:16,1.701474,101.538271,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382647,0,0
14:52:18,1.701474,101.538272,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382657,0,0
14:52:20,1.701474,101.538271,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382647,0,0
14:52:23,1.701473,101.538272,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382657,0,0
14:52:25,1.701473,101.538272,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382657,0,0
14:52:27,1.701472,101.538272,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382657,0,0
14:52:29,1.701472,101.538272,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382657,0,0
14:52:31,1.701472,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382667,0,0
14:52:34,1.701472,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382667,0,0
14:52:36,1.701472,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382667,0,0
14:52:38,1.701473,101.538273,0,0,0,0,0,0,0,0,96,180,forward,0,0,0,1.701401528,101.5382655,0,0
14:52:40,1.701473,101.538274,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382677,0,0
14:52:42,1.701473,101.538274,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382677,0,0
14:52:45,1.701473,101.538274,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382677,0,0
14:52:47,1.701474,101.538275,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382687,0,0
14:52:49,1.701474,101.538275,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70140231,101.53827,0,0
14:52:51,1.701475,101.538276,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70140331,101.538271,0,0
14:52:53,1.701475,101.538276,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382697,0,0
14:52:56,1.701475,101.538276,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382697,0,0
14:52:58,1.701476,101.538277,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382707,0,0
14:53:00,1.701476,101.538277,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382707,0,0
14:53:02,1.701476,101.538278,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382717,0,0
14:53:04,1.701476,101.538278,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382717,0,0
14:53:07,1.701476,101.538278,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382717,0,0
14:53:09,1.701476,101.538278,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382717,0,0
14:53:11,1.701476,101.538279,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382727,0,0
14:53:13,1.701476,101.538279,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70140431,101.538274,0,0
14:53:15,1.701476,101.538279,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382727,0,0
14:53:18,1.701476,101.53828,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382737,0,0
14:53:20,1.701476,101.538281,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382747,0,0
14:53:22,1.701476,101.538281,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382747,0,0
14:53:24,1.701476,101.538282,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382757,0,0
14:53:26,1.701476,101.538283,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382767,0,0
14:53:29,1.701476,101.538284,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382777,0,0
14:53:31,1.701475,101.538284,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382777,0,0
14:53:33,1.701475,101.538285,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382787,0,0
14:53:35,1.701475,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382797,0,0
14:53:37,1.701474,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382797,0,0
14:53:40,1.701474,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382807,0,0
14:53:42,1.701474,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382807,0,0
14:53:44,1.701474,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382807,0,0
14:53:46,1.701474,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382807,0,0
14:53:48,1.701474,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382797,0,0
14:53:50,1.701473,101.538286,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70140131,101.538281,0,0
14:53:53,1.701473,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382797,0,0
14:53:55,1.701473,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382797,0,0
14:53:57,1.701472,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382797,0,0
14:53:59,1.701472,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382797,0,0
14:54:01,1.701471,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701399408,101.5382797,0,0
14:54:04,1.70147,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701398408,101.5382807,0,0
14:54:06,1.701469,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701397408,101.5382807,0,0
14:54:08,1.701469,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701397408,101.5382807,0,0
14:54:10,1.701469,101.538287,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701397408,101.5382807,0,0
14:54:12,1.701468,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382797,0,0
14:54:15,1.701468,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382797,0,0
14:54:17,1.701468,101.538286,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382797,0,0
14:54:19,1.701468,101.538285,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382787,0,0
14:54:21,1.701468,101.538285,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382787,0,0
14:54:23,1.701468,101.538284,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382777,0,0
14:54:26,1.701468,101.538284,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382777,0,0
14:54:28,1.701468,101.538283,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382767,0,0
14:54:30,1.701468,101.538283,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70139631,101.538278,0,0
14:54:32,1.701468,101.538282,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701396408,101.5382757,0,0
14:54:34,1.701469,101.538281,0,0,0,0,0,0,0,0,94,180,forward,0,0,0,1.70139731,101.538276,0,0
14:54:37,1.70147,101.53828,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701398408,101.5382737,0,0
14:54:39,1.70147,101.538279,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701398408,101.5382727,0,0
14:54:41,1.70147,101.538279,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701398408,101.5382727,0,0
14:54:43,1.701471,101.538278,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701399408,101.5382717,0,0
14:54:45,1.701471,101.538278,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701399408,101.5382717,0,0
14:54:48,1.701471,101.538277,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701399408,101.5382707,0,0
14:54:50,1.701471,101.538277,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701399408,101.5382707,0,0
14:54:52,1.701472,101.538276,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382697,0,0
14:54:54,1.701472,101.538275,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701400408,101.5382687,0,0
14:54:56,1.701473,101.538275,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382687,0,0
14:54:59,1.701473,101.538275,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701401408,101.5382687,0,0
14:55:01,1.701474,101.538274,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382677,0,0
14:55:03,1.701474,101.538274,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382677,0,0
14:55:05,1.701474,101.538274,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382677,0,0
14:55:07,1.701474,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701402408,101.5382667,0,0
14:55:10,1.701475,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382667,0,0
14:55:12,1.701475,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382667,0,0
14:55:14,1.701475,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701403408,101.5382667,0,0
14:55:16,1.701476,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382667,0,0
14:55:18,1.701476,101.538273,0,0,0,0,0,0,0,0,95,180,forward,0,0,0,1.701404408,101.5382667,0,0
