date,val latitude,val longitude,propeller speed1,propeller speed2,propeller speed3,propeller speed4,str1 target,str2 target,str3 target,str4 target,heading,heading target,mode,position_error,dir_error,payout,lat chute,long chute
8:7:1,1.15328472,103.89479891,0,0,0,0,-63,62,76,-76,87,180,forward,0,0,98.0,1.1532080818471202,103.89471072530355
8:7:3,1.15328492,103.89480106,0,0,0,0,-63,62,76,-76,86,180,forward,0,0,99.0,1.153206963506688,103.89471644322006
8:7:5,1.15328538,103.89480519,0,0,0,0,-63,63,77,-77,84,180,forward,0,0,99.0,1.1532045185108621,103.89472334595992
8:7:8,1.15328593,103.89480913,0,0,0,0,-63,63,77,-77,83,180,forward,0,0,100.0,1.1532036527403582,103.89472870993866
8:7:10,1.1532862,103.89481097,0,0,0,0,60,-61,-51,50,82,180,forward,0,0,101.0,1.1532025320323047,103.89473199841413
8:7:12,1.15328675,103.89481452,0,0,0,0,78,-78,-64,64,81,180,forward,0,0,101.0,1.1532017168103248,103.89473702094512
8:7:14,1.15328747,103.89481854,0,0,0,0,79,-79,-65,65,79,180,forward,0,0,102.0,1.1531997844801347,103.89474405637223
8:7:16,1.1532879,103.89482078,0,0,0,0,81,-81,-67,67,79,180,forward,0,0,103.0,1.1532002144801348,103.89474629637222
8:7:18,1.15328894,103.8948258,0,0,0,0,83,-83,-68,69,77,180,forward,0,0,103.0,1.1531987089812434,103.89475442254617
8:7:20,1.15329024,103.89483154,0,0,0,0,86,-86,-71,71,76,180,forward,0,0,104.0,1.1531987772678796,103.89476174848474
8:7:22,1.15329098,103.89483468,0,0,0,0,87,-87,-72,72,76,180,forward,0,0,105.0,1.1531995172678795,103.89476488848473
8:7:24,1.15329267,103.89484148,0,0,0,0,90,-90,-74,75,75,180,forward,0,0,105.0,1.1532000034149497,103.89477329568247
8:7:26,1.15329461,103.89484888,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,106.0,1.1532007677891596,103.89478232364982
8:7:28,1.15329673,103.89485681,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,107.0,1.1532017977891595,103.8947862336498
8:7:30,1.15329784,103.89486092,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,107.0,1.1532039977891595,103.89479436364974
8:7:32,1.15330013,103.89486939,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,108.0,1.1532062877891596,103.89480283364969
8:7:34,1.15330246,103.89487807,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,109.0,1.1532074577891596,103.89480715364967
8:7:36,1.15330362,103.89488244,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,109.0,1.1532097777891595,103.89481588364961
8:7:38,1.15330586,103.89489116,0,0,0,0,97,-97,-82,82,74,180,forward,0,0,110.0,1.1532120177891594,103.89482460364955
8:7:41,1.15330788,103.89489912,0,0,0,0,140,148,147,140,75,180,forward,0,0,111.0,1.1532152134149498,103.89483093568211
8:7:43,1.15330869,103.89490233,0,0,0,0,125,132,131,123,75,180,forward,0,0,111.0,1.1532160234149498,103.89483414568208
8:7:45,1.15330997,103.89490747,0,0,0,0,98,100,98,96,75,180,forward,0,0,112.0,1.1532173034149498,103.89483928568207
8:7:47,1.1533109,103.89491128,0,0,0,0,71,65,63,69,75,180,forward,0,0,113.0,1.1532182334149497,103.89484309568203
8:7:49,1.15331155,103.89491413,0,0,0,0,56,48,47,54,75,180,forward,0,0,114.0,1.1532188834149497,103.89484594568202
8:7:51,1.1533118,103.89491532,0,0,0,0,132,140,139,131,75,180,forward,0,0,114.0,1.1532191334149497,103.89484713568201
8:7:53,1.15331218,103.89491732,0,0,0,0,136,144,143,136,75,180,forward,0,0,115.0,1.1532195134149497,103.89484913568201
8:7:55,1.15331241,103.8949189,0,0,0,0,138,145,144,137,75,180,forward,0,0,116.0,1.1532197434149498,103.894850715682
8:7:57,1.15331253,103.89492016,0,0,0,0,138,146,145,137,76,180,forward,0,0,117.0,1.1532210672678795,103.8948503684842
8:7:59,1.1533125499999999,103.89492069,0,0,0,0,138,146,145,137,76,180,forward,0,0,117.0,1.1532210872678794,103.89485089848421
8:8:1,1.15331252,103.89492162,0,0,0,0,138,145,145,137,76,180,forward,0,0,118.0,1.1532210572678796,103.8948518284842
8:8:3,1.15331242,103.89492237,0,0,0,0,137,145,144,137,76,180,forward,0,0,119.0,1.1532209572678795,103.8948525784842
8:8:6,1.15331235,103.89492269,0,0,0,0,137,144,143,136,76,180,forward,0,0,119.0,1.1532208872678795,103.8948528984842
8:8:8,1.15331215,103.89492323,0,0,0,0,136,143,142,135,76,180,forward,0,0,120.0,1.1532206872678796,103.8948534384842
8:8:10,1.15331191,103.89492365,0,0,0,0,135,142,141,134,76,180,forward,0,0,121.0,1.1532204472678795,103.89485385848421
8:8:12,1.15331163,103.89492396,0,0,0,0,134,142,141,133,76,180,forward,0,0,121.0,1.1532201672678795,103.89485416848422
8:8:14,1.15331147,103.89492407,0,0,0,0,133,141,140,132,76,180,forward,0,0,122.0,1.1532200072678795,103.89485427848423
8:8:16,1.15331115,103.89492424,0,0,0,0,132,139,138,131,76,180,forward,0,0,123.0,1.1532196872678795,103.89485444848422
8:8:18,1.1533108,103.89492433,0,0,0,0,131,139,138,130,76,180,forward,0,0,123.0,1.1532193372678796,103.89485453848424
8:8:20,1.15331062,103.89492435,0,0,0,0,130,137,136,129,76,180,forward,0,0,124.0,1.1532191572678796,103.89485455848424
8:8:22,1.15331024,103.89492435,0,0,0,0,129,137,136,128,76,180,forward,0,0,125.0,1.1532187772678795,103.89485455848425
8:8:24,1.15330985,103.8949243,0,0,0,0,128,135,134,127,76,180,forward,0,0,125.0,1.1532183872678796,103.89485450848426
8:8:26,1.15330946,103.8949242,0,0,0,0,126,134,133,125,76,180,forward,0,0,126.0,1.1532179972678795,103.89485440848428
8:8:28,1.15330926,103.89492414,0,0,0,0,125,132,131,124,76,180,forward,0,0,127.0,1.1532177972678794,103.89485434848427
8:8:30,1.15330886,103.894924,0,0,0,0,123,131,129,122,76,180,forward,0,0,127.0,1.1532173972678796,103.89485420848429
8:8:32,1.15330846,103.89492384,0,0,0,0,123,130,128,121,76,180,forward,0,0,128.0,1.1532169972678796,103.8948540484843
8:8:35,1.15330826,103.89492375,0,0,0,0,121,128,127,120,76,180,forward,0,0,129.0,1.1532167972678795,103.8948539584843
8:8:37,1.15330786,103.89492356,0,0,0,0,120,127,125,118,76,180,forward,0,0,129.0,1.1532163972678795,103.89485376848431
8:8:39,1.15330746,103.89492336,0,0,0,0,118,125,124,117,76,180,forward,0,0,130.0,1.1532159972678795,103.89485356848432
8:8:41,1.1533070699999999,103.89492315,0,0,0,0,118,124,123,116,76,180,forward,0,0,131.0,1.1532158072678795,103.89485346848433
8:8:43,1.15330688,103.89492305,0,0,0,0,116,123,121,115,76,180,forward,0,0,131.0,1.1532154172678795,103.89485325848433
8:8:45,1.1533065,103.89492286,0,0,0,0,116,122,120,114,76,180,forward,0,0,132.0,1.1532150372678796,103.89485306848434
8:8:47,1.1533061199999999,103.89492267,0,0,0,0,114,121,119,113,76,180,forward,0,0,133.0,1.1532148472678796,103.89485296848434
8:8:49,1.15330593,103.89492258,0,0,0,0,113,119,118,112,76,180,forward,0,0,133.0,1.1532144672678795,103.89485278848436
8:8:51,1.15330556,103.8949224,0,0,0,0,112,118,116,111,76,180,forward,0,0,134.0,1.1532140972678795,103.89485260848437
8:8:53,1.15330519,103.89492224,0,0,0,0,111,117,115,109,76,180,forward,0,0,135.0,1.1532137272678795,103.89485244848437
8:8:55,1.153305,103.89492216,0,0,0,0,110,116,114,109,76,180,forward,0,0,135.0,1.1532135372678796,103.89485236848438
8:8:57,1.15330464,103.89492201,0,0,0,0,109,115,113,108,76,180,forward,0,0,136.0,1.1532131772678795,103.89485221848439
8:8:59,1.15330428,103.89492187,0,0,0,0,108,114,112,107,76,180,forward,0,0,137.0,1.1532128172678795,103.8948520784844
8:9:1,1.15330392,103.89492175,0,0,0,0,108,113,111,106,76,180,forward,0,0,138.0,1.1532124572678795,103.89485195848441
8:9:4,1.15330374,103.89492169,0,0,0,0,107,112,110,105,76,180,forward,0,0,138.0,1.1532122772678794,103.89485189848442
8:9:6,1.15330339,103.89492158,0,0,0,0,107,112,109,105,76,180,forward,0,0,139.0,1.1532119272678796,103.89485178848442
8:9:8,1.15330304,103.89492147,0,0,0,0,106,111,109,104,76,180,forward,0,0,140.0,1.1532115772678795,103.89485167848443
8:9:10,1.15330269,103.89492138,0,0,0,0,105,110,108,104,76,180,forward,0,0,141.0,1.1532113972678795,103.89485163848443
8:9:12,1.15330252,103.89492134,0,0,0,0,105,109,107,103,76,180,forward,0,0,141.0,1.1532110572678795,103.89485154848444
8:9:14,1.15330217,103.89492126,0,0,0,0,104,109,106,103,76,180,forward,0,0,142.0,1.1532107072678794,103.89485146848446
8:9:16,1.15330183,103.89492118,0,0,0,0,104,108,106,103,76,180,forward,0,0,143.0,1.1532103672678795,103.89485138848445
8:9:18,1.15330135,103.89492108,0,0,0,0,104,108,106,102,76,180,forward,0,0,143.0,1.1532101872678795,103.89485134848445
8:9:20,1.15330067,103.89492093,0,0,0,0,-82,82,97,-97,76,180,forward,0,0,144.0,1.1532092072678795,103.89485113848448
8:9:22,1.15329832,103.89492043,0,0,0,0,-82,82,97,-97,75,180,forward,0,0,145.0,1.1532056534149497,103.89485224568233
8:9:25,1.15329495,103.89491967,0,0,0,0,-82,82,97,-97,75,180,forward,0,0,145.0,1.1532022834149498,103.89485148568241
8:9:27,1.15329297,103.89491921,0,0,0,0,-82,82,97,-97,75,180,forward,0,0,146.0,1.1532003034149498,103.89485102568246
8:9:29,1.15328859,103.89491811,0,0,0,0,-82,82,97,-97,75,180,forward,0,0,147.0,1.1531959234149498,103.89484992568258
8:9:31,1.1532837599999999,103.89491671,0,0,0,0,-82,82,97,-97,74,180,forward,0,0,147.0,1.1531899177891594,103.89485015365008
8:9:33,1.15328124,103.89491589,0,0,0,0,-82,82,97,-97,74,180,forward,0,0,148.0,1.1531873977891596,103.89484933365013
8:9:35,1.15327605,103.89491401,0,0,0,0,-82,82,97,-97,74,180,forward,0,0,149.0,1.1531822077891596,103.89484745365024
8:9:37,1.15327076,103.8949118,0,0,0,0,-82,82,97,-97,73,180,forward,0,0,149.0,1.1531757707486159,103.89484689189146
8:9:39,1.15326546,103.8949093,0,0,0,0,-82,82,97,-97,72,180,forward,0,0,150.0,1.1531719926427182,103.89484734990424
8:9:41,1.15326283,103.89490796,0,0,0,0,-82,82,97,-97,72,180,forward,0,0,151.0,1.1531667226427182,103.89484471990437
8:9:43,1.15325768,103.89490511,0,0,0,0,-82,82,97,-97,71,180,forward,0,0,151.0,1.1531604838120526,103.89484355718074
8:9:45,1.15325516,103.89490362,0,0,0,0,-82,82,97,-97,71,180,forward,0,0,152.0,1.1531579638120526,103.89484206718079
8:9:47,1.15325028,103.89490054,0,0,0,0,-82,82,97,-97,70,180,forward,0,0,153.0,1.1531520245882871,103.89484069320675
8:9:49,1.1532456500000001,103.89489739,0,0,0,0,-82,82,97,-97,69,180,forward,0,0,153.0,1.1531463652940723,103.8948392674626
8:9:51,1.15324344,103.89489581,0,0,0,0,-82,82,97,-97,68,180,forward,0,0,154.0,1.1531431562429406,103.89483942942309
8:9:53,1.15323925,103.89489269,0,0,0,0,-82,82,97,-97,67,180,forward,0,0,155.0,1.1531379977392127,103.89483806855769
8:9:56,1.15323539,103.89488968,0,0,0,0,-82,82,97,-97,66,180,forward,0,0,155.0,1.1531332000779044,103.89483683433049
8:9:58,1.1532336,103.89488822,0,0,0,0,-82,82,97,-97,65,180,forward,0,0,156.0,1.1531305035446362,103.89483716620055
8:10:0,1.15323028,103.89488548,0,0,0,0,-82,82,97,-97,64,180,forward,0,0,157.0,1.153126308415547,103.89483623362212
8:10:2,1.15322736,103.894883,0,0,0,0,-82,82,97,-97,62,180,forward,0,0,157.0,1.1531217334265498,103.89483741291282
8:10:4,1.15322605,103.89488186,0,0,0,0,-82,82,97,-97,62,180,forward,0,0,158.0,1.1531204234265497,103.89483627291284
8:10:6,1.1532237300000001,103.89487987,0,0,0,0,-82,82,97,-97,60,180,forward,0,0,159.0,1.1531165771272618,103.89483799774438
8:10:8,1.1532218300000001,103.89487825,0,0,0,0,-82,82,97,-97,58,180,forward,0,0,159.0,1.1531141813772432,103.89484090359078
8:10:10,1.15322104,103.89487759,0,0,0,0,-82,82,97,-97,58,180,forward,0,0,160.0,1.1531124913772433,103.8948394835908
8:10:12,1.15321973,103.89487654,0,0,0,0,-82,82,97,-97,56,180,forward,0,0,161.0,1.1531099178770012,103.894842245864
8:10:14,1.15321874,103.89487582,0,0,0,0,-82,82,97,-97,54,180,forward,0,0,161.0,1.153107798165916,103.8948453799193
8:10:16,1.15321835,103.89487555,0,0,0,0,-82,82,97,-97,54,180,forward,0,0,162.0,1.1531074081659158,103.8948451099193
8:10:18,1.15321771,103.89487515,0,0,0,0,-82,82,97,-97,52,180,forward,0,0,163.0,1.153105773620366,103.89484860106116
8:10:20,1.15321725,103.89487489,0,0,0,0,-82,82,97,-97,50,180,forward,0,0,163.0,1.153104455452052,103.89485226454879
8:10:22,1.15321706,103.89487479,0,0,0,0,-82,82,97,-97,50,180,forward,0,0,164.0,1.153104265452052,103.8948521645488
8:10:24,1.15321676,103.89487465,0,0,0,0,-82,82,97,-97,48,180,forward,0,0,165.0,1.1531032447065204,103.89485597560207
8:10:27,1.15321654,103.89487457,0,0,0,0,-82,82,97,-97,46,180,forward,0,0,165.0,1.153102442261888,103.8948598694072
8:10:29,1.15321645,103.89487453,0,0,0,0,-82,82,97,-97,46,180,forward,0,0,166.0,1.153102352261888,103.8948598294072
8:10:31,1.15321631,103.89487449,0,0,0,0,-82,82,97,-97,44,180,forward,0,0,167.0,1.153101768827774,103.89486378112275
8:10:33,1.15321621,103.89487447,0,0,0,0,-82,82,97,-97,42,180,forward,0,0,167.0,1.1531013649444348,103.89486776588542
8:10:35,1.15321617,103.89487446,0,0,0,0,-82,82,97,-97,42,180,forward,0,0,168.0,1.1531013249444348,103.89486775588541
8:10:37,1.15321611,103.89487445,0,0,0,0,-82,82,97,-97,40,180,forward,0,0,169.0,1.1531011009821053,103.89487175881601
8:10:39,1.15321606,103.89487444,0,0,0,0,-82,82,97,-97,38,180,forward,0,0,169.0,1.1531010271405482,103.89487576502539
8:10:41,1.15321604,103.89487444,0,0,0,0,-82,82,97,-97,38,180,forward,0,0,170.0,1.153101007140548,103.89487576502539
8:10:43,1.15321601,103.89487444,0,0,0,0,-82,82,97,-97,36,180,forward,0,0,171.0,1.1531010934488108,103.89487977962044
8:10:45,1.15321599,103.89487444,0,0,0,0,-82,82,97,-97,34,180,forward,0,0,171.0,1.1531013297651898,103.89488378770997
8:10:47,1.15321598,103.89487444,0,0,0,0,-82,82,97,-97,34,180,forward,0,0,172.0,1.1531013197651896,103.89488378770997
8:10:49,1.15321597,103.89487444,0,0,0,0,-82,82,97,-97,32,180,forward,0,0,173.0,1.1531017057774027,103.89488778441077
8:10:51,1.15321596,103.89487445,0,0,0,0,-82,82,97,-97,30,180,forward,0,0,173.0,1.1531022310029697,103.89489177485348
8:10:53,1.1532159499999999,103.89487445,0,0,0,0,-82,82,97,-97,30,180,forward,0,0,174.0,1.1531022210029696,103.89489177485348
8:10:55,1.1532159499999999,103.89487445,0,0,0,0,-82,82,97,-97,28,180,forward,0,0,175.0,1.153102894789801,103.8948957341885
8:10:57,1.15321594,103.89487445,0,0,0,0,-82,82,97,-97,26,180,forward,0,0,175.0,1.1531036963169912,103.89489966759201
8:10:59,1.15321594,103.89487445,0,0,0,0,-82,82,97,-97,26,180,forward,0,0,176.0,1.1531036963169912,103.89489966759201
8:11:1,1.15321594,103.89487445,0,0,0,0,-82,82,97,-97,24,180,forward,0,0,177.0,1.1531046445958193,103.89490357027178
8:11:4,1.15321594,103.89487445,0,0,0,0,-82,82,97,-97,22,180,forward,0,0,177.0,1.1531057284709536,103.89490743747298
8:11:6,1.15321594,103.89487445,0,0,0,0,-82,82,97,-97,22,180,forward,0,0,178.0,1.1531057284709536,103.89490743747298
8:11:8,1.15321593,103.89487445,0,0,0,0,-82,82,97,-97,20,180,forward,0,0,179.0,1.1531069366218594,103.89491126448402
8:11:10,1.15321593,103.89487445,0,0,0,0,-82,82,97,-97,18,180,forward,0,0,179.0,1.153108287564407,103.8949150466423
8:11:12,1.15321593,103.89487445,0,0,0,0,-82,82,97,-97,17,180,forward,0,0,180.0,1.1531090123244645,103.89491691945936
8:11:14,1.15321593,103.89487445,0,0,0,0,-82,82,97,-97,16,180,forward,0,0,181.0,1.1531097696526815,103.89491877933982
8:11:16,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,14,180,forward,0,0,181.0,1.1531113810809865,103.89492246802885
8:11:18,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,13,180,forward,0,0,182.0,1.1531122346902178,103.89492428571687
8:11:20,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,12,180,forward,0,0,183.0,1.153113119886045,103.8949260882275
8:11:22,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,10,180,forward,0,0,183.0,1.1531149839493904,103.89492964552511
8:11:24,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,9,180,forward,0,0,184.0,1.153115962249097,103.89493139922851
8:11:26,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,8,180,forward,0,0,185.0,1.153116970999949,103.89493313558766
8:11:28,1.15321593,103.89487446,0,0,0,0,-82,82,97,-97,6,180,forward,0,0,185.0,1.1531190786168055,103.89493655416305
8:11:30,1.15321598,103.8948743,0,0,0,0,-70,52,71,-80,5,180,forward,0,0,186.0,1.1531202268408098,103.89493807533795
8:11:32,1.15321612,103.89487404,0,0,0,0,-70,52,71,-80,4,180,forward,0,0,187.0,1.153121494232154,103.89493947708627
8:11:34,1.15321681,103.89487324,0,0,0,0,-70,52,71,-80,2,180,forward,0,0,187.0,1.1531245251344242,103.89494194028448
8:11:37,1.15321814,103.89487211,0,0,0,0,-70,52,71,-80,1,180,forward,0,0,188.0,1.1531270679322891,103.8949424107404
8:11:39,1.15321903,103.89487143,0,0,0,0,-70,52,71,-80,0,180,forward,0,0,189.0,1.1531291984715881,103.89494330978202
8:11:41,1.15322118,103.89486984,0,0,0,0,-69,50,69,-80,-1,180,forward,0,0,189.0,1.1531326163744409,103.8949432769284
8:11:43,1.15322358,103.89486822,0,0,0,0,12,-69,-62,9,-2,180,forward,0,0,190.0,1.1531363112546316,103.8949431917052
8:11:45,1.15322499,103.89486763,0,0,0,0,67,-79,-69,48,-3,180,forward,0,0,191.0,1.153139042717728,103.89494411364484
8:11:47,1.15322844,103.89486678,0,0,0,0,67,-79,-69,48,-4,180,forward,0,0,191.0,1.1531438403611987,103.8949447522869
8:11:49,1.15323281,103.89486619,0,0,0,0,67,-79,-69,48,-6,180,forward,0,0,192.0,1.1531486825393942,103.89494734787132
8:11:51,1.15323534,103.89486593,0,0,0,0,67,-79,-69,48,-6,180,forward,0,0,193.0,1.1531535125393941,103.89494680787146
8:11:53,1.15324108,103.89486536,0,0,0,0,67,-79,-69,48,-7,180,forward,0,0,193.0,1.1531606762296862,103.89494765392897
8:11:55,1.15324766,103.89486465,0,0,0,0,67,-79,-69,48,-8,180,forward,0,0,194.0,1.153165314411746,103.89494870491887
8:11:57,1.15325123,103.89486421,0,0,0,0,67,-79,-69,48,-9,180,forward,0,0,195.0,1.1531737466444423,103.89494926041765
8:11:59,1.15325887,103.89486316,0,0,0,0,67,-79,-69,48,-9,180,forward,0,0,195.0,1.1531813866444423,103.89494821041788
8:12:1,1.1532670600000001,103.89486184,0,0,0,0,67,-79,-69,48,-9,180,forward,0,0,196.0,1.1531895766444424,103.89494689041814
