waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute
09:36:51,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:36:53,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:36:55,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:36:58,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:00,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:02,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:04,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:06,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:09,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:11,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:13,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:15,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:17,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:19,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:22,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:24,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:26,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:28,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:30,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:33,1.6533388071438695,101.51929189617022,0,0,0,0,0,0,0,0,0,180,forward,0,0,0,1.6533388071438695,101.51936379132371
09:37:35,1.698654,101.436737,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6986005937315969,101.43668889163904
09:37:37,1.698654,101.436737,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6986005937315969,101.43668889163904
09:37:39,1.698653,101.436737,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985995937315967,101.43668889163906
09:37:41,1.698652,101.436736,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985985937315968,101.4366878916391
09:37:44,1.698651,101.436736,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985975937315967,101.43668789163911
09:37:46,1.69865,101.436736,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985965937315968,101.43668789163914
09:37:48,1.698649,101.436735,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985955937315969,101.43668689163917
09:37:50,1.698647,101.436735,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985935937315968,101.43668689163921
09:37:52,1.698646,101.436734,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985925937315969,101.43668589163924
09:37:54,1.698645,101.436733,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985915937315967,101.43668489163927
09:37:57,1.698644,101.436732,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985905937315968,101.4366838916393
09:37:59,1.698643,101.436731,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985895937315967,101.43668289163931
09:38:01,1.698643,101.43673,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985895937315967,101.43668189163931
09:38:03,1.698642,101.436728,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985885937315968,101.43667989163934
09:38:05,1.698642,101.436727,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.698587762627921,101.43667983144415
09:38:08,1.698642,101.436726,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985885937315968,101.43667789163933
09:38:10,1.698642,101.436726,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985885937315968,101.43667789163933
09:38:12,1.698642,101.436725,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985885937315968,101.43667689163934
09:38:14,1.698643,101.436724,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985895937315967,101.43667589163931
09:38:16,1.698643,101.436723,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985895937315967,101.43667489163931
09:38:19,1.698643,101.436723,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985895937315967,101.43667489163931
09:38:21,1.698643,101.436722,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.698588762627921,101.43667483144412
09:38:23,1.698643,101.436721,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.698588762627921,101.43667383144412
09:38:25,1.698643,101.43672,0,0,0,0,0,0,0,0,132,180,forward,0,0,0,1.6985895937315967,101.4366718916393
09:38:27,1.698643,101.436719,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.698588762627921,101.43667183144412
09:38:30,1.698642,101.436719,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.698587762627921,101.43667183144414
09:38:32,1.698642,101.436719,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.698587762627921,101.43667183144414
09:38:34,1.698641,101.436719,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.6985867626279212,101.43667183144417
09:38:36,1.698641,101.436719,0,0,0,0,0,0,0,0,131,180,forward,0,0,0,1.6985867626279212,101.43667183144417
