waktu,latitude,longitude,propeller_speed1,propeller_speed2,propeller_speed3,propeller_speed4,str1_target,str2_target,str3_target,str4_target,heading,heading_target,navigation_mode_text,position_error,dir_error,payout,lat_chute,long_chute
09:41:13,1.698567,101.436581,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.6986198349652868,101.4364787651561
09:41:15,1.698567,101.436581,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.6986198349652868,101.4364787651561
09:41:17,1.698567,101.43658,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.6986198349652868,101.4364777651561
09:41:19,1.698566,101.436579,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.6986188349652869,101.43647676515614
09:41:22,1.698565,101.436579,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.698617834965287,101.4364767651562
09:41:24,1.698565,101.436578,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.698617834965287,101.4364757651562
09:41:26,1.698565,101.436577,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.698617834965287,101.4364747651562
09:41:28,1.698565,101.436577,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986160434582116,101.43647385822443
09:41:30,1.698565,101.436577,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986160434582116,101.43647385822443
09:41:32,1.698565,101.436577,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986160434582116,101.43647385822443
09:41:34,1.698565,101.436576,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986160434582116,101.43647285822443
09:41:37,1.698564,101.436576,0,0,0,0,0,0,0,0,156,180,forward,0,0,0,1.6986168349652868,101.43647376515625
09:41:39,1.698564,101.436575,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986150434582115,101.4364718582245
09:41:41,1.698564,101.436575,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986150434582115,101.4364718582245
09:41:43,1.698564,101.436574,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986150434582115,101.43647085822448
09:41:45,1.698564,101.436574,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986150434582115,101.43647085822448
09:41:48,1.698564,101.436573,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986150434582115,101.43646985822448
09:41:50,1.698563,101.436573,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986140434582115,101.43646985822453
09:41:52,1.698563,101.436573,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986140434582115,101.43646985822453
09:41:54,1.698563,101.436572,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986140434582115,101.43646885822453
09:41:56,1.698563,101.436572,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986140434582115,101.43646885822453
09:41:59,1.698563,101.436572,0,0,0,0,0,0,0,0,155,180,forward,0,0,0,1.6986140434582115,101.43646885822453
09:42:01,1.698562,101.436572,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986112364028043,101.43646798271081
09:42:03,1.698562,101.436572,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986112364028043,101.43646798271081
09:42:05,1.698561,101.436573,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986102364028044,101.43646898271085
09:42:07,1.69856,101.436573,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986092364028045,101.4364689827109
09:42:10,1.698559,101.436573,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986082364028043,101.43646898271096
09:42:12,1.698557,101.436573,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986062364028045,101.43646898271106
09:42:14,1.698556,101.436574,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986052364028044,101.43646998271112
09:42:16,1.698554,101.436575,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986032364028043,101.43647098271124
09:42:18,1.698554,101.436574,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.6986014143495118,101.43646913888212
09:42:21,1.698553,101.436574,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986022364028044,101.43646998271129
09:42:23,1.698553,101.436574,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698600414349512,101.43646913888217
09:42:25,1.698553,101.436574,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986022364028044,101.43646998271129
09:42:27,1.698553,101.436574,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698600414349512,101.43646913888217
09:42:29,1.698553,101.436574,0,0,0,0,0,0,0,0,154,180,forward,0,0,0,1.6986022364028044,101.43646998271129
09:42:32,1.698553,101.436575,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698600414349512,101.43647013888219
09:42:34,1.698553,101.436575,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698600414349512,101.43647013888219
09:42:36,1.698553,101.436575,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698600414349512,101.43647013888219
09:42:38,1.698552,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698599414349512,101.43647113888224
09:42:40,1.698552,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698599414349512,101.43647113888224
09:42:43,1.698552,101.436577,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698599414349512,101.43647213888224
09:42:45,1.698551,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.6985984143495119,101.4364711388823
09:42:47,1.698551,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.6985984143495119,101.4364711388823
09:42:49,1.69855,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698597414349512,101.43647113888234
09:42:51,1.698549,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698596414349512,101.4364711388824
09:42:54,1.698548,101.436576,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698595414349512,101.43647113888245
09:42:56,1.698547,101.436575,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985925778533495,101.43646932699512
09:42:58,1.698546,101.436574,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985915778533494,101.43646832699515
09:43:00,1.698545,101.436574,0,0,0,0,0,0,0,0,153,180,forward,0,0,0,1.698592414349512,101.43646913888261
09:43:02,1.698545,101.436573,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985905778533494,101.43646732699521
09:43:04,1.698544,101.436572,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985895778533495,101.43646632699527
09:43:07,1.698543,101.436571,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985885778533494,101.43646532699533
09:43:09,1.698543,101.43657,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985885778533494,101.43646432699533
09:43:11,1.698543,101.436569,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985885778533494,101.43646332699534
09:43:13,1.698542,101.436568,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985875778533495,101.43646232699538
09:43:15,1.698542,101.436567,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985875778533495,101.43646132699538
09:43:18,1.698541,101.436566,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985865778533495,101.43646032699544
09:43:20,1.69854,101.436565,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698583727473731,101.43645854729712
09:43:22,1.69854,101.436565,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698583727473731,101.43645854729712
09:43:24,1.698539,101.436564,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698582727473731,101.43645754729718
09:43:26,1.698538,101.436564,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985835778533496,101.4364583269956
09:43:29,1.698538,101.436564,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.6985817274737312,101.43645754729724
09:43:31,1.698537,101.436564,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985825778533494,101.43645832699566
09:43:33,1.698537,101.436564,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698580727473731,101.4364575472973
09:43:35,1.698536,101.436563,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698579727473731,101.43645654729735
09:43:37,1.698536,101.436562,0,0,0,0,0,0,0,0,152,180,forward,0,0,0,1.6985815778533495,101.43645632699571
09:43:40,1.698535,101.436562,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698578727473731,101.4364555472974
09:43:42,1.698535,101.436561,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698578727473731,101.4364545472974
09:43:44,1.698534,101.436561,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698577727473731,101.43645454729746
09:43:46,1.698533,101.436561,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.6985767274737311,101.43645454729752
09:43:48,1.698533,101.43656,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.6985767274737311,101.43645354729752
09:43:51,1.698532,101.43656,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698575727473731,101.43645354729756
09:43:53,1.698531,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698574727473731,101.43645254729762
09:43:55,1.698531,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698574727473731,101.43645254729762
09:43:57,1.69853,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.6985737274737311,101.43645254729768
09:43:59,1.698529,101.436559,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985708637743007,101.43645180002589
09:44:01,1.698529,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698572727473731,101.43645254729773
09:44:04,1.698529,101.436559,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985708637743007,101.43645180002589
09:44:06,1.698528,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698571727473731,101.43645254729779
09:44:08,1.698528,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698571727473731,101.43645254729779
09:44:10,1.698527,101.436559,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985688637743006,101.436451800026
09:44:12,1.698526,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698569727473731,101.4364525472979
09:44:15,1.698526,101.436559,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698569727473731,101.4364525472979
09:44:17,1.698525,101.43656,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698568727473731,101.43645354729796
09:44:19,1.698525,101.43656,0,0,0,0,0,0,0,0,151,180,forward,0,0,0,1.698568727473731,101.43645354729796
09:44:21,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:23,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:26,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:28,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:30,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:32,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:34,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:37,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:39,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:41,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:43,1.698525,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985668637743008,101.43645280002612
09:44:45,1.698525,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985668637743008,101.43645280002612
09:44:48,1.698525,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985668637743008,101.43645280002612
09:44:50,1.698525,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985668637743008,101.43645280002612
09:44:52,1.698525,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985668637743008,101.43645280002612
09:44:54,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:56,1.698524,101.43656,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645280002617
09:44:59,1.698524,101.436561,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985658637743006,101.43645380002617
09:45:01,1.698523,101.436561,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985648637743007,101.43645380002621
09:45:03,1.698523,101.436561,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985648637743007,101.43645380002621
09:45:05,1.698523,101.436562,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985648637743007,101.43645480002621
09:45:07,1.698523,101.436562,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985648637743007,101.43645480002621
09:45:10,1.698523,101.436562,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985648637743007,101.43645480002621
09:45:12,1.698522,101.436563,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985638637743008,101.43645580002628
09:45:14,1.698522,101.436564,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985638637743008,101.43645680002628
09:45:16,1.698522,101.436564,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985638637743008,101.43645680002628
09:45:18,1.698522,101.436565,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985638637743008,101.43645780002628
09:45:21,1.698522,101.436565,0,0,0,0,0,0,0,0,150,180,forward,0,0,0,1.6985638637743008,101.43645780002628
